Datetime,Open,High,Low,Close,Volume,RSI,VWAP,Supertrend Values,Supertrend Signal,ATR_VALUE
2024-03-11 13:15:00,47494.55,47508.45,47461.15,47502.7,22860,34.067137271222656,47680.5715414985,47626.22860353429,-1,51.31495405822895
2024-03-11 13:20:00,47499.65,47539.9,47499.65,47536.7,32850,40.855003961795965,47677.64022705902,47626.22860353429,-1,50.52459992857764
2024-03-11 13:25:00,47535.0,47575.0,47518.05,47568.0,34200,46.33262323933593,47675.24911969001,47626.22860353429,-1,50.98355722123541
2024-03-11 13:30:00,47572.7,47585.3,47530.05,47531.5,22065,41.505257945405994,47673.696607697966,47626.22860353429,-1,51.28830322322124
2024-03-11 13:35:00,47535.85,47547.95,47485.9,47497.1,19395,37.535899132219946,47671.95017484974,47626.22860353429,-1,52.05699605910056
2024-03-11 13:40:00,47498.8,47537.45,47498.8,47521.85,8115,41.84517630968426,47671.27078127658,47626.22860353429,-1,51.22078184379395
2024-03-11 13:45:00,47521.5,47542.7,47507.05,47542.7,5565,45.27056931252206,47670.84321752972,47626.22860353429,-1,50.10858287996739
2024-03-11 13:50:00,47542.7,47565.0,47517.05,47563.45,7995,48.52037055303754,47670.31049090731,47626.22860353429,-1,49.95439835498177
2024-03-11 13:55:00,47556.9,47562.95,47516.1,47528.8,10035,43.839065146230496,47669.58014625229,47626.22860353429,-1,49.76836986345635
2024-03-11 14:00:00,47528.9,47558.0,47518.1,47557.95,4425,48.353503584932845,47669.281495366246,47626.22860353429,-1,49.06348616949355
2024-03-11 14:05:00,47557.4,47565.0,47530.0,47545.0,11190,46.56279728196488,47668.5445181658,47626.22860353429,-1,48.05895126804334
2024-03-11 14:10:00,47539.45,47550.5,47456.0,47468.3,24120,37.66562712683332,47666.28141179621,47626.22860353429,-1,51.37616957140345
2024-03-11 14:15:00,47466.75,47500.0,47445.0,47489.6,36315,41.03519804007513,47662.7280535071,47626.22860353429,-1,51.63501464091189
2024-03-11 14:20:00,47485.4,47485.9,47405.0,47424.0,89685,34.79653018131377,47652.72346572326,47626.19842359853,-1,53.98965678081454
2024-03-11 14:25:00,47430.0,47465.0,47403.3,47457.0,40650,39.758202055246535,47648.545462263275,47615.768738878825,-1,54.540395653539576
2024-03-11 14:30:00,47452.0,47520.05,47447.8,47511.25,23445,46.91036729147306,47646.78917088761,47615.768738878825,-1,55.805367544758205
2024-03-11 14:35:00,47506.85,47515.35,47479.85,47513.7,22950,47.21515670347801,47645.21657638149,47615.768738878825,-1,54.354983986675606
2024-03-11 14:40:00,47509.2,47564.9,47490.65,47553.0,38940,51.977753119599875,47643.23057904105,47615.768738878825,-1,55.77605670647035
2024-03-11 14:45:00,47550.6,47585.35,47540.25,47575.8,27705,54.54039088121403,47642.25702766041,47615.768738878825,-1,55.01348115398156
2024-03-11 14:50:00,47580.0,47605.3,47559.4,47580.55,40920,55.07822102313326,47641.1348970301,47615.768738878825,-1,54.3625181561864
2024-03-11 14:55:00,47580.0,47585.0,47553.5,47567.7,9645,53.24304989841198,47640.81979015078,47615.768738878825,-1,52.72948100939711
2024-03-11 15:00:00,47580.0,47588.0,47470.2,47488.5,56835,43.60044591270747,47637.68784212147,47615.768738878825,-1,57.37737558147226
2024-03-11 15:05:00,47485.75,47520.0,47477.8,47503.3,46635,45.58371442554844,47634.92701506951,47615.768738878825,-1,56.29327724801556
2024-03-11 15:10:00,47513.9,47542.05,47476.8,47502.75,45945,45.51965390617075,47632.44621046869,47615.768738878825,-1,56.933043201415444
2024-03-11 15:15:00,47503.2,47503.2,47449.0,47460.0,40710,40.72852812227736,47629.71026923748,47615.768738878825,-1,56.73782581783106
2024-03-11 15:20:00,47462.8,47495.0,47462.05,47477.25,33270,43.32091101137419,47627.64261070871,47615.768738878825,-1,55.18512388467069
2024-03-11 15:25:00,47475.45,47484.8,47456.6,47465.05,52635,41.924302468126264,47624.28814956594,47615.768738878825,-1,53.25761493313982
