Exch,Exchange Segment,Symbol,Token,Instrument Type,Option Type,Strike Price,Instrument Name,Formatted Ins Name,Trading Symbol,Expiry Date,Lot Size,Tick Size
NFO,nse_fo,GUJGASLTD,88117,OPTSTK,PE,605,GUJARAT GAS LIMITED,GUJGASLTD MAY 605 PE,GUJGASLTD30MAY24P605,2024-05-30,1250,0.05
NFO,nse_fo,ESCORTS,88120,OPTSTK,PE,3040,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3040 PE,ESCORTS30MAY24P3040,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88163,OPTSTK,CE,3080,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3080 CE,ESCORTS30MAY24C3080,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88164,OPTSTK,PE,3080,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3080 PE,ESCORTS30MAY24P3080,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88165,OPTSTK,CE,3120,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3120 CE,ESCORTS30MAY24C3120,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88166,OPTSTK,PE,3120,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3120 PE,ESCORTS30MAY24P3120,2024-05-30,275,0.05
NFO,nse_fo,GUJGASLTD,88172,OPTSTK,CE,460,GUJARAT GAS LIMITED,GUJGASLTD JUN 460 CE,GUJGASLTD27JUN24C460,2024-06-27,1250,0.05
NFO,nse_fo,GUJGASLTD,88173,OPTSTK,PE,460,GUJARAT GAS LIMITED,GUJGASLTD JUN 460 PE,GUJGASLTD27JUN24P460,2024-06-27,1250,0.05
NFO,nse_fo,GUJGASLTD,88174,OPTSTK,CE,470,GUJARAT GAS LIMITED,GUJGASLTD JUN 470 CE,GUJGASLTD27JUN24C470,2024-06-27,1250,0.05
NFO,nse_fo,ESCORTS,88175,OPTSTK,CE,3160,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3160 CE,ESCORTS30MAY24C3160,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88176,OPTSTK,PE,3160,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3160 PE,ESCORTS30MAY24P3160,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88177,OPTSTK,CE,3200,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3200 CE,ESCORTS30MAY24C3200,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88178,OPTSTK,PE,3200,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3200 PE,ESCORTS30MAY24P3200,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88179,OPTSTK,CE,3240,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3240 CE,ESCORTS30MAY24C3240,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88180,OPTSTK,PE,3240,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3240 PE,ESCORTS30MAY24P3240,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88181,OPTSTK,CE,3280,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3280 CE,ESCORTS30MAY24C3280,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88182,OPTSTK,PE,3280,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3280 PE,ESCORTS30MAY24P3280,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88183,OPTSTK,CE,3320,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3320 CE,ESCORTS30MAY24C3320,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88184,OPTSTK,PE,3320,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3320 PE,ESCORTS30MAY24P3320,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88185,OPTSTK,CE,3360,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3360 CE,ESCORTS30MAY24C3360,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88186,OPTSTK,PE,3360,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3360 PE,ESCORTS30MAY24P3360,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88187,OPTSTK,CE,3400,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3400 CE,ESCORTS30MAY24C3400,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88188,OPTSTK,PE,3400,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3400 PE,ESCORTS30MAY24P3400,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88189,OPTSTK,CE,3440,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3440 CE,ESCORTS30MAY24C3440,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88190,OPTSTK,PE,3440,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3440 PE,ESCORTS30MAY24P3440,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88191,OPTSTK,CE,3480,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3480 CE,ESCORTS30MAY24C3480,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88192,OPTSTK,PE,3480,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3480 PE,ESCORTS30MAY24P3480,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88193,OPTSTK,CE,3520,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3520 CE,ESCORTS30MAY24C3520,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88194,OPTSTK,PE,3520,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3520 PE,ESCORTS30MAY24P3520,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88195,OPTSTK,CE,3560,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3560 CE,ESCORTS30MAY24C3560,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88196,OPTSTK,PE,3560,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3560 PE,ESCORTS30MAY24P3560,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88197,OPTSTK,CE,3600,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3600 CE,ESCORTS30MAY24C3600,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88198,OPTSTK,PE,3600,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3600 PE,ESCORTS30MAY24P3600,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88199,OPTSTK,CE,3680,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3680 CE,ESCORTS30MAY24C3680,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88200,OPTSTK,PE,3680,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3680 PE,ESCORTS30MAY24P3680,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88201,OPTSTK,CE,3760,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3760 CE,ESCORTS30MAY24C3760,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88202,OPTSTK,PE,3760,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3760 PE,ESCORTS30MAY24P3760,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88203,OPTSTK,CE,3840,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3840 CE,ESCORTS30MAY24C3840,2024-05-30,275,0.05
NFO,nse_fo,ESCORTS,88204,OPTSTK,PE,3840,ESCORTS KUBOTA LIMITED,ESCORTS MAY 3840 PE,ESCORTS30MAY24P3840,2024-05-30,275,0.05
NFO,nse_fo,GUJGASLTD,88219,OPTSTK,PE,470,GUJARAT GAS LIMITED,GUJGASLTD JUN 470 PE,GUJGASLTD27JUN24P470,2024-06-27,1250,0.05
NFO,nse_fo,GUJGASLTD,88220,OPTSTK,CE,480,GUJARAT GAS LIMITED,GUJGASLTD JUN 480 CE,GUJGASLTD27JUN24C480,2024-06-27,1250,0.05
NFO,nse_fo,GUJGASLTD,88230,OPTSTK,PE,480,GUJARAT GAS LIMITED,GUJGASLTD JUN 480 PE,GUJGASLTD27JUN24P480,2024-06-27,1250,0.05
NFO,nse_fo,GUJGASLTD,88231,OPTSTK,CE,490,GUJARAT GAS LIMITED,GUJGASLTD JUN 490 CE,GUJGASLTD27JUN24C490,2024-06-27,1250,0.05
NFO,nse_fo,CUB,88265,OPTSTK,CE,140,CITY UNION BANK LTD,CUB JUL 140 CE,CUB25JUL24C140,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88266,OPTSTK,PE,140,CITY UNION BANK LTD,CUB JUL 140 PE,CUB25JUL24P140,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88271,OPTSTK,CE,144,CITY UNION BANK LTD,CUB JUL 144 CE,CUB25JUL24C144,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88278,OPTSTK,PE,144,CITY UNION BANK LTD,CUB JUL 144 PE,CUB25JUL24P144,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88279,OPTSTK,CE,146,CITY UNION BANK LTD,CUB JUL 146 CE,CUB25JUL24C146,2024-07-25,5000,0.05
NFO,nse_fo,EXIDEIND,88289,OPTSTK,PE,280,EXIDE INDUSTRIES LTD,EXIDEIND MAY 280 PE,EXIDEIND30MAY24P280,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88291,OPTSTK,PE,290,EXIDE INDUSTRIES LTD,EXIDEIND MAY 290 PE,EXIDEIND30MAY24P290,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88293,OPTSTK,PE,300,EXIDE INDUSTRIES LTD,EXIDEIND MAY 300 PE,EXIDEIND30MAY24P300,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88296,OPTSTK,CE,320,EXIDE INDUSTRIES LTD,EXIDEIND MAY 320 CE,EXIDEIND30MAY24C320,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88297,OPTSTK,PE,320,EXIDE INDUSTRIES LTD,EXIDEIND MAY 320 PE,EXIDEIND30MAY24P320,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88298,OPTSTK,CE,330,EXIDE INDUSTRIES LTD,EXIDEIND MAY 330 CE,EXIDEIND30MAY24C330,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88299,OPTSTK,PE,330,EXIDE INDUSTRIES LTD,EXIDEIND MAY 330 PE,EXIDEIND30MAY24P330,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88300,OPTSTK,CE,340,EXIDE INDUSTRIES LTD,EXIDEIND MAY 340 CE,EXIDEIND30MAY24C340,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88301,OPTSTK,PE,340,EXIDE INDUSTRIES LTD,EXIDEIND MAY 340 PE,EXIDEIND30MAY24P340,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88302,OPTSTK,CE,350,EXIDE INDUSTRIES LTD,EXIDEIND MAY 350 CE,EXIDEIND30MAY24C350,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88303,OPTSTK,PE,350,EXIDE INDUSTRIES LTD,EXIDEIND MAY 350 PE,EXIDEIND30MAY24P350,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88306,OPTSTK,CE,360,EXIDE INDUSTRIES LTD,EXIDEIND MAY 360 CE,EXIDEIND30MAY24C360,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88307,OPTSTK,PE,360,EXIDE INDUSTRIES LTD,EXIDEIND MAY 360 PE,EXIDEIND30MAY24P360,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88308,OPTSTK,CE,370,EXIDE INDUSTRIES LTD,EXIDEIND MAY 370 CE,EXIDEIND30MAY24C370,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88309,OPTSTK,PE,370,EXIDE INDUSTRIES LTD,EXIDEIND MAY 370 PE,EXIDEIND30MAY24P370,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88310,OPTSTK,CE,380,EXIDE INDUSTRIES LTD,EXIDEIND MAY 380 CE,EXIDEIND30MAY24C380,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88311,OPTSTK,PE,380,EXIDE INDUSTRIES LTD,EXIDEIND MAY 380 PE,EXIDEIND30MAY24P380,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88312,OPTSTK,CE,390,EXIDE INDUSTRIES LTD,EXIDEIND MAY 390 CE,EXIDEIND30MAY24C390,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88313,OPTSTK,PE,390,EXIDE INDUSTRIES LTD,EXIDEIND MAY 390 PE,EXIDEIND30MAY24P390,2024-05-30,1800,0.05
NFO,nse_fo,CUB,88314,OPTSTK,PE,146,CITY UNION BANK LTD,CUB JUL 146 PE,CUB25JUL24P146,2024-07-25,5000,0.05
NFO,nse_fo,EXIDEIND,88315,OPTSTK,CE,400,EXIDE INDUSTRIES LTD,EXIDEIND MAY 400 CE,EXIDEIND30MAY24C400,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88316,OPTSTK,PE,400,EXIDE INDUSTRIES LTD,EXIDEIND MAY 400 PE,EXIDEIND30MAY24P400,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88317,OPTSTK,CE,410,EXIDE INDUSTRIES LTD,EXIDEIND MAY 410 CE,EXIDEIND30MAY24C410,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88318,OPTSTK,PE,410,EXIDE INDUSTRIES LTD,EXIDEIND MAY 410 PE,EXIDEIND30MAY24P410,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88319,OPTSTK,CE,420,EXIDE INDUSTRIES LTD,EXIDEIND MAY 420 CE,EXIDEIND30MAY24C420,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88320,OPTSTK,PE,420,EXIDE INDUSTRIES LTD,EXIDEIND MAY 420 PE,EXIDEIND30MAY24P420,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88321,OPTSTK,CE,440,EXIDE INDUSTRIES LTD,EXIDEIND MAY 440 CE,EXIDEIND30MAY24C440,2024-05-30,1800,0.05
NFO,nse_fo,EXIDEIND,88322,OPTSTK,PE,440,EXIDE INDUSTRIES LTD,EXIDEIND MAY 440 PE,EXIDEIND30MAY24P440,2024-05-30,1800,0.05
NFO,nse_fo,CUB,88329,OPTSTK,CE,148,CITY UNION BANK LTD,CUB JUL 148 CE,CUB25JUL24C148,2024-07-25,5000,0.05
NFO,nse_fo,GUJGASLTD,88334,OPTSTK,PE,490,GUJARAT GAS LIMITED,GUJGASLTD JUN 490 PE,GUJGASLTD27JUN24P490,2024-06-27,1250,0.05
NFO,nse_fo,GUJGASLTD,88335,OPTSTK,CE,500,GUJARAT GAS LIMITED,GUJGASLTD JUN 500 CE,GUJGASLTD27JUN24C500,2024-06-27,1250,0.05
NFO,nse_fo,CUB,88414,OPTSTK,PE,148,CITY UNION BANK LTD,CUB JUL 148 PE,CUB25JUL24P148,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88415,OPTSTK,CE,150,CITY UNION BANK LTD,CUB JUL 150 CE,CUB25JUL24C150,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88416,OPTSTK,PE,150,CITY UNION BANK LTD,CUB JUL 150 PE,CUB25JUL24P150,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88417,OPTSTK,CE,152,CITY UNION BANK LTD,CUB JUL 152 CE,CUB25JUL24C152,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88418,OPTSTK,PE,152,CITY UNION BANK LTD,CUB JUL 152 PE,CUB25JUL24P152,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88419,OPTSTK,CE,154,CITY UNION BANK LTD,CUB JUL 154 CE,CUB25JUL24C154,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88428,OPTSTK,PE,154,CITY UNION BANK LTD,CUB JUL 154 PE,CUB25JUL24P154,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88429,OPTSTK,CE,156,CITY UNION BANK LTD,CUB JUL 156 CE,CUB25JUL24C156,2024-07-25,5000,0.05
NFO,nse_fo,GUJGASLTD,88436,OPTSTK,PE,500,GUJARAT GAS LIMITED,GUJGASLTD JUN 500 PE,GUJGASLTD27JUN24P500,2024-06-27,1250,0.05
NFO,nse_fo,GUJGASLTD,88437,OPTSTK,CE,510,GUJARAT GAS LIMITED,GUJGASLTD JUN 510 CE,GUJGASLTD27JUN24C510,2024-06-27,1250,0.05
NFO,nse_fo,CUB,88438,OPTSTK,PE,156,CITY UNION BANK LTD,CUB JUL 156 PE,CUB25JUL24P156,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88439,OPTSTK,CE,158,CITY UNION BANK LTD,CUB JUL 158 CE,CUB25JUL24C158,2024-07-25,5000,0.05
NFO,nse_fo,FEDERALBNK,88454,OPTSTK,CE,130,FEDERAL BANK LTD,FEDERALBNK MAY 130 CE,FEDERALBNK30MAY24C130,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88455,OPTSTK,PE,130,FEDERAL BANK LTD,FEDERALBNK MAY 130 PE,FEDERALBNK30MAY24P130,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88457,OPTSTK,PE,132,FEDERAL BANK LTD,FEDERALBNK MAY 132 PE,FEDERALBNK30MAY24P132,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88459,OPTSTK,PE,134,FEDERAL BANK LTD,FEDERALBNK MAY 134 PE,FEDERALBNK30MAY24P134,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88460,OPTSTK,CE,136,FEDERAL BANK LTD,FEDERALBNK MAY 136 CE,FEDERALBNK30MAY24C136,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88461,OPTSTK,PE,136,FEDERAL BANK LTD,FEDERALBNK MAY 136 PE,FEDERALBNK30MAY24P136,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88462,OPTSTK,CE,138,FEDERAL BANK LTD,FEDERALBNK MAY 138 CE,FEDERALBNK30MAY24C138,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88463,OPTSTK,PE,138,FEDERAL BANK LTD,FEDERALBNK MAY 138 PE,FEDERALBNK30MAY24P138,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88464,OPTSTK,CE,140,FEDERAL BANK LTD,FEDERALBNK MAY 140 CE,FEDERALBNK30MAY24C140,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88465,OPTSTK,PE,140,FEDERAL BANK LTD,FEDERALBNK MAY 140 PE,FEDERALBNK30MAY24P140,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88466,OPTSTK,CE,142,FEDERAL BANK LTD,FEDERALBNK MAY 142 CE,FEDERALBNK30MAY24C142,2024-05-30,5000,0.05
NFO,nse_fo,CUB,88467,OPTSTK,PE,158,CITY UNION BANK LTD,CUB JUL 158 PE,CUB25JUL24P158,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88468,OPTSTK,CE,160,CITY UNION BANK LTD,CUB JUL 160 CE,CUB25JUL24C160,2024-07-25,5000,0.05
NFO,nse_fo,FEDERALBNK,88469,OPTSTK,PE,142,FEDERAL BANK LTD,FEDERALBNK MAY 142 PE,FEDERALBNK30MAY24P142,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88470,OPTSTK,CE,144,FEDERAL BANK LTD,FEDERALBNK MAY 144 CE,FEDERALBNK30MAY24C144,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88471,OPTSTK,PE,144,FEDERAL BANK LTD,FEDERALBNK MAY 144 PE,FEDERALBNK30MAY24P144,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88472,OPTSTK,CE,146,FEDERAL BANK LTD,FEDERALBNK MAY 146 CE,FEDERALBNK30MAY24C146,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88473,OPTSTK,PE,146,FEDERAL BANK LTD,FEDERALBNK MAY 146 PE,FEDERALBNK30MAY24P146,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88474,OPTSTK,CE,148,FEDERAL BANK LTD,FEDERALBNK MAY 148 CE,FEDERALBNK30MAY24C148,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88475,OPTSTK,PE,148,FEDERAL BANK LTD,FEDERALBNK MAY 148 PE,FEDERALBNK30MAY24P148,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88476,OPTSTK,CE,150,FEDERAL BANK LTD,FEDERALBNK MAY 150 CE,FEDERALBNK30MAY24C150,2024-05-30,5000,0.05
NFO,nse_fo,CUB,88477,OPTSTK,PE,160,CITY UNION BANK LTD,CUB JUL 160 PE,CUB25JUL24P160,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88478,OPTSTK,CE,162,CITY UNION BANK LTD,CUB JUL 162 CE,CUB25JUL24C162,2024-07-25,5000,0.05
NFO,nse_fo,FEDERALBNK,88479,OPTSTK,PE,150,FEDERAL BANK LTD,FEDERALBNK MAY 150 PE,FEDERALBNK30MAY24P150,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88480,OPTSTK,CE,152,FEDERAL BANK LTD,FEDERALBNK MAY 152 CE,FEDERALBNK30MAY24C152,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88481,OPTSTK,PE,152,FEDERAL BANK LTD,FEDERALBNK MAY 152 PE,FEDERALBNK30MAY24P152,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88482,OPTSTK,CE,154,FEDERAL BANK LTD,FEDERALBNK MAY 154 CE,FEDERALBNK30MAY24C154,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88483,OPTSTK,PE,154,FEDERAL BANK LTD,FEDERALBNK MAY 154 PE,FEDERALBNK30MAY24P154,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88484,OPTSTK,CE,156,FEDERAL BANK LTD,FEDERALBNK MAY 156 CE,FEDERALBNK30MAY24C156,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88485,OPTSTK,PE,156,FEDERAL BANK LTD,FEDERALBNK MAY 156 PE,FEDERALBNK30MAY24P156,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88486,OPTSTK,CE,158,FEDERAL BANK LTD,FEDERALBNK MAY 158 CE,FEDERALBNK30MAY24C158,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88487,OPTSTK,PE,158,FEDERAL BANK LTD,FEDERALBNK MAY 158 PE,FEDERALBNK30MAY24P158,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88488,OPTSTK,CE,160,FEDERAL BANK LTD,FEDERALBNK MAY 160 CE,FEDERALBNK30MAY24C160,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88489,OPTSTK,PE,160,FEDERAL BANK LTD,FEDERALBNK MAY 160 PE,FEDERALBNK30MAY24P160,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88490,OPTSTK,CE,162,FEDERAL BANK LTD,FEDERALBNK MAY 162 CE,FEDERALBNK30MAY24C162,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88491,OPTSTK,PE,162,FEDERAL BANK LTD,FEDERALBNK MAY 162 PE,FEDERALBNK30MAY24P162,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88492,OPTSTK,CE,164,FEDERAL BANK LTD,FEDERALBNK MAY 164 CE,FEDERALBNK30MAY24C164,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88493,OPTSTK,PE,164,FEDERAL BANK LTD,FEDERALBNK MAY 164 PE,FEDERALBNK30MAY24P164,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88494,OPTSTK,CE,166,FEDERAL BANK LTD,FEDERALBNK MAY 166 CE,FEDERALBNK30MAY24C166,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88495,OPTSTK,PE,166,FEDERAL BANK LTD,FEDERALBNK MAY 166 PE,FEDERALBNK30MAY24P166,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88496,OPTSTK,CE,168,FEDERAL BANK LTD,FEDERALBNK MAY 168 CE,FEDERALBNK30MAY24C168,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88497,OPTSTK,PE,168,FEDERAL BANK LTD,FEDERALBNK MAY 168 PE,FEDERALBNK30MAY24P168,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88498,OPTSTK,CE,170,FEDERAL BANK LTD,FEDERALBNK MAY 170 CE,FEDERALBNK30MAY24C170,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88499,OPTSTK,PE,170,FEDERAL BANK LTD,FEDERALBNK MAY 170 PE,FEDERALBNK30MAY24P170,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88500,OPTSTK,CE,172,FEDERAL BANK LTD,FEDERALBNK MAY 172 CE,FEDERALBNK30MAY24C172,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88501,OPTSTK,PE,172,FEDERAL BANK LTD,FEDERALBNK MAY 172 PE,FEDERALBNK30MAY24P172,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88502,OPTSTK,CE,174,FEDERAL BANK LTD,FEDERALBNK MAY 174 CE,FEDERALBNK30MAY24C174,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88509,OPTSTK,PE,174,FEDERAL BANK LTD,FEDERALBNK MAY 174 PE,FEDERALBNK30MAY24P174,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88510,OPTSTK,CE,176,FEDERAL BANK LTD,FEDERALBNK MAY 176 CE,FEDERALBNK30MAY24C176,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88518,OPTSTK,PE,176,FEDERAL BANK LTD,FEDERALBNK MAY 176 PE,FEDERALBNK30MAY24P176,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88519,OPTSTK,CE,178,FEDERAL BANK LTD,FEDERALBNK MAY 178 CE,FEDERALBNK30MAY24C178,2024-05-30,5000,0.05
NFO,nse_fo,CUB,88520,OPTSTK,PE,162,CITY UNION BANK LTD,CUB JUL 162 PE,CUB25JUL24P162,2024-07-25,5000,0.05
NFO,nse_fo,CUB,88521,OPTSTK,CE,164,CITY UNION BANK LTD,CUB JUL 164 CE,CUB25JUL24C164,2024-07-25,5000,0.05
NFO,nse_fo,FEDERALBNK,88523,OPTSTK,PE,178,FEDERAL BANK LTD,FEDERALBNK MAY 178 PE,FEDERALBNK30MAY24P178,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88524,OPTSTK,CE,180,FEDERAL BANK LTD,FEDERALBNK MAY 180 CE,FEDERALBNK30MAY24C180,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88533,OPTSTK,PE,180,FEDERAL BANK LTD,FEDERALBNK MAY 180 PE,FEDERALBNK30MAY24P180,2024-05-30,5000,0.05
NFO,nse_fo,FEDERALBNK,88534,OPTSTK,CE,182,FEDERAL BANK LTD,FEDERALBNK MAY 182 CE,FEDERALBNK30MAY24C182,2024-05-30,5000,0.05
NFO,nse_fo,GUJGASLTD,88536,OPTSTK,PE,510,GUJARAT GAS LIMITED,GUJGASLTD JUN 510 PE,GUJGASLTD27JUN24P510,2024-06-27,1250,0.05
NFO,nse_fo,GUJGASLTD,88537,OPTSTK,CE,520,GUJARAT GAS LIMITED,GUJGASLTD JUN 520 CE,GUJGASLTD27JUN24C520,2024-06-27,1250,0.05
